,sentyr,judgeid,disparity_sex,nocounts_disparity,gender,x_black,x_dem,aba_best,christian
2849,2005,"SHABAZ, JOHN C.",0.05403042957186699,0.125,1.0,0.0,0.0,0.0,1.0
3410,2006,"WHALEY, ROBERT H.",-0.07130512595176697,-0.125,1.0,0.0,1.0,1.0,0.0
1776,2008,"KORNMANN, CHARLES B.",-0.007886847481131554,-1.0470589399337769,1.0,0.0,1.0,0.0,0.0
3027,2009,"STADTMUELLER, JOSEPH P.",0.025914909318089485,0.17272722721099854,1.0,0.0,0.0,1.0,0.0
2851,2007,"SHABAZ, JOHN C.",0.14549235999584198,0.10000002384185791,1.0,0.0,0.0,0.0,1.0
676,2011,"COUGHENOUR, JOHN C.",0.006694135721772909,-0.807692289352417,1.0,0.0,0.0,1.0,0.0
2049,2011,"MARTONE, FREDERICK J.",-0.08476664870977402,1.125,1.0,0.0,0.0,0.0,0.0
745,2003,"DAVIS, LEGROME D.",0.05416667088866234,0.20000004768371582,1.0,1.0,0.0,1.0,0.0
1179,2009,"GEX, WALTER J., III",-0.03374267742037773,-1.884615421295166,1.0,0.0,0.0,0.0,0.0
707,2009,"DAMRELL, FRANK C., JR.",0.06979303807020187,0.09999990463256836,1.0,0.0,1.0,1.0,0.0
3294,2004,"URBINA, RICARDO M.",0.008008932694792747,0.8500000238418579,1.0,0.0,1.0,1.0,0.0
2323,2004,"MUIR, MALCOLM",-0.2392621785402298,0.27272725105285645,1.0,0.0,0.0,1.0,1.0
2627,2011,"ROBERTS, RICHARD W.",-0.03966787829995155,1.133333444595337,1.0,1.0,1.0,0.0,1.0
1590,2007,"JAMES, ROBERT G.",0.005522414110600948,-0.1804511547088623,1.0,0.0,1.0,0.0,0.0
2956,2007,"SLEET, GREGORY M.",0.024960312992334366,-0.11904764175415039,1.0,1.0,1.0,1.0,0.0
253,2005,"BOWEN, DUDLEY H., JR.",0.057580094784498215,-19.350000381469727,1.0,0.0,1.0,0.0,1.0
1496,2009,"HOVLAND, DANIEL L.",0.03275424242019653,0.5588235855102539,1.0,0.0,0.0,0.0,1.0
1060,2010,"FRANK, DONOVAN W.",0.10738882422447205,0.24509811401367188,1.0,0.0,1.0,0.0,1.0
940,2008,"ENGELHARDT, KURT D.",0.11214616894721985,0.22727274894714355,1.0,0.0,0.0,0.0,0.0
2030,2006,"MARTINEZ, JOSE E.",0.04270793870091438,0.33333325386047363,1.0,0.0,0.0,0.0,0.0
2852,2007,"SHANSTROM, JACK D.",0.005954355001449585,-0.7222222089767456,1.0,0.0,0.0,1.0,1.0
1474,2009,"HOLWELL, RICHARD J.",0.053296782076358795,0.6842105388641357,1.0,0.0,0.0,1.0,0.0
1126,2007,"GARCIA, EDWARD J.",-0.022156082093715668,0.2222222089767456,1.0,0.0,0.0,0.0,0.0
1705,2011,"KENNELLY, MATTHEW F.",-6.984919309616089e-10,0.6428571939468384,1.0,0.0,1.0,1.0,0.0
3530,2006,"YOHN, WILLIAM H., JR.",-0.07312455773353577,4.166666507720947,1.0,0.0,0.0,1.0,1.0
2036,2008,"MARTINEZ, RICARDO S.",-0.0018271339358761907,0.31372547149658203,1.0,0.0,0.0,1.0,0.0
101,2004,"BABCOCK, LEWIS T.",0.06699173897504807,0.41860461235046387,1.0,0.0,0.0,1.0,1.0
987,2004,"FARNAN, JOSEPH J., JR.",-0.1259336918592453,0.2222222089767456,1.0,0.0,0.0,0.0,0.0
3443,2007,"WHITTEMORE, JAMES D.",0.01611226052045822,-0.5578231811523438,1.0,0.0,1.0,1.0,1.0
1697,2006,"KELLY, ROBERT F.",-5.029141991741426e-09,0.20000004768371582,1.0,0.0,0.0,1.0,0.0
2828,2010,"SELNA, JAMES V.",0.09200569987297058,-0.9487178325653076,1.0,0.0,0.0,1.0,0.0
740,2006,"DAVIS, ANDRE M.",0.10843303799629211,0.1794872283935547,1.0,1.0,1.0,1.0,0.0
2700,2004,"ROSS, ALLYNE R.",-0.024388842284679413,-0.11111116409301758,0.0,0.0,1.0,1.0,0.0
3088,2007,"STIEHL, WILLIAM D.",0.0626794621348381,-2.1666667461395264,1.0,0.0,0.0,0.0,1.0
1637,2006,"JORGENSON, CINDY K.",0.014908351935446262,0.12121212482452393,0.0,0.0,0.0,1.0,0.0
1594,2007,"JARVIS, JAMES H., II",0.0,1.4000000953674316,1.0,0.0,0.0,0.0,1.0
1383,2008,"HEATON, JOE L.",-0.045188989490270615,-0.03125,1.0,0.0,0.0,1.0,0.0
2921,2006,"SINGAL, GEORGE Z.",0.05040545016527176,0.3725489377975464,1.0,0.0,1.0,1.0,0.0
280,2005,"BRACK, ROBERT C.",0.0594467930495739,0.2103896141052246,1.0,0.0,0.0,1.0,0.0
1207,2005,"GLEESON, JOHN",-0.17760761082172394,1.814814805984497,1.0,0.0,1.0,1.0,0.0
2607,2004,"REEVES, DANNY C.",0.0725511685013771,0.625,1.0,0.0,0.0,0.0,0.0
2860,2005,"SHARP, ALLEN",0.1878679394721985,2.942857027053833,1.0,0.0,0.0,0.0,1.0
1822,2004,"LAFFITTE, HECTOR M.",0.09377282112836838,-1.3666666746139526,1.0,0.0,0.0,1.0,0.0
210,2007,"BERTELSMAN, WILLIAM O.",0.04117506369948387,0.5714285373687744,1.0,0.0,1.0,1.0,0.0
3250,2010,"TRAUGER, ALETA A.",0.014112189412117004,-2.6956520080566406,0.0,0.0,1.0,1.0,1.0
2782,2006,"SCHLESINGER, HARVEY E.",-0.11921105533838272,-0.5348837375640869,1.0,0.0,0.0,1.0,0.0
712,2004,"DAMRELL, FRANK C., JR.",0.10233590006828308,0.5809522867202759,1.0,0.0,1.0,1.0,0.0
3069,2007,"STEELE, WILLIAM H.",0.04759114980697632,-0.03333330154418945,1.0,0.0,0.0,0.0,0.0
2554,2005,"PRO, PHILIP M.",0.14114367961883545,0.978723406791687,1.0,0.0,0.0,1.0,1.0
1514,2004,"HUCK, PAUL C.",-0.00241453037597239,2.5238099098205566,1.0,0.0,1.0,1.0,0.0
3186,2008,"THOMPSON, MYRON H.",0.017891129478812218,-1.3333333730697632,1.0,1.0,1.0,0.0,1.0
1286,2009,"GRITZNER, JAMES E.",0.04810592159628868,-0.15890681743621826,1.0,0.0,0.0,1.0,1.0
54,2009,"ALTONAGA, CECILIA M.",-0.09046338498592377,2.2195122241973877,0.0,0.0,0.0,0.0,0.0
907,2007,"DUVAL, STANWOOD R., JR.",0.13134287297725677,0.05555558204650879,1.0,0.0,1.0,0.0,0.0
279,2010,"BRACK, ROBERT C.",-0.058921460062265396,0.31111109256744385,1.0,0.0,0.0,1.0,0.0
136,2008,"BATTANI, MARIANNE O.",-0.1163666695356369,0.6000000238418579,0.0,0.0,1.0,1.0,0.0
1414,2006,"HERRERA, JUDITH C.",2.069605820054221e-09,-36.44444274902344,0.0,0.0,0.0,1.0,0.0
2947,2010,"SKRETNY, WILLIAM M.",0.042558666318655014,0.07062149047851562,1.0,0.0,0.0,0.0,0.0
3112,2004,"STRAND, ROGER G.",0.14789345860481262,-1.6666666269302368,1.0,0.0,0.0,0.0,1.0
1952,2008,"LUNGSTRUM, JOHN W.",0.01916535571217537,0.35135138034820557,1.0,0.0,0.0,1.0,1.0
2585,2003,"REA, WILLIAM J.",0.0,2.0,1.0,0.0,0.0,1.0,0.0
1973,2009,"MAHAN, JAMES C.",0.16281746327877045,0.23809528350830078,1.0,0.0,0.0,1.0,0.0
3526,2008,"WRIGHT, SCOTT O.",-0.08476638793945312,-0.1875,1.0,0.0,1.0,0.0,1.0
1781,2007,"KORNMANN, CHARLES B.",0.05511926859617233,-0.17411768436431885,1.0,0.0,1.0,0.0,0.0
168,2005,"BEATY, JAMES A., JR.",0.07847278565168381,-0.851503849029541,1.0,1.0,1.0,1.0,1.0
3065,2010,"STEELE, JOHN E.",-0.014137068763375282,-0.07792210578918457,1.0,0.0,1.0,1.0,0.0
2991,2009,"SNYDER, CHRISTINA A.",0.0922752246260643,1.2000000476837158,0.0,0.0,1.0,0.0,0.0
2726,2008,"RYSKAMP, KENNETH L.",0.13692763447761536,1.0357143878936768,1.0,0.0,0.0,1.0,1.0
1388,2008,"HELLERSTEIN, ALVIN K.",0.12266667187213898,0.2666666507720947,1.0,0.0,1.0,1.0,0.0
1137,2006,"GARCIA-GREGORY, JAY A.",0.14085501432418823,1.4583333730697632,1.0,0.0,1.0,0.0,0.0
1468,2007,"HOGAN, THOMAS F.",0.017101047560572624,0.0,1.0,0.0,0.0,0.0,0.0
2522,2011,"PRATT, ROBERT W.",-0.0017934782663360238,-0.8695652484893799,1.0,0.0,1.0,0.0,0.0
3568,2006,"ZAPATA, FRANK R.",0.006086955312639475,-0.42608702182769775,1.0,0.0,1.0,1.0,0.0
2295,2004,"MORDUE, NORMAN A.",0.031073255464434624,0.625,1.0,0.0,1.0,0.0,1.0
3384,2007,"WARE, JAMES",-0.04511624947190285,-0.4130434989929199,1.0,1.0,0.0,1.0,1.0
838,2004,"DOMINGUEZ, DANIEL R.",0.01144363358616829,0.65625,1.0,0.0,1.0,0.0,0.0
1102,2010,"FULLER, MARK E.",0.08020295947790146,-0.6363636255264282,1.0,0.0,0.0,0.0,0.0
179,2006,"BENITEZ, ROGER T.",0.09739543497562408,-0.125,1.0,0.0,0.0,0.0,0.0
2000,2010,"MARBLEY, ALGENON L.",-0.09089686721563339,0.3999999761581421,1.0,1.0,1.0,0.0,1.0
1291,2003,"GRITZNER, JAMES E.",-0.009016268886625767,0.4545454978942871,1.0,0.0,0.0,1.0,1.0
2035,2011,"MARTINEZ, RICARDO S.",3.725290298461914e-09,0.17391300201416016,1.0,0.0,0.0,1.0,0.0
2998,2008,"SPARKS, SAM",0.10973810404539108,0.4130434989929199,1.0,0.0,0.0,1.0,1.0
2507,2009,"POLSTER, DAN A.",0.003069378901273012,0.4583333730697632,1.0,0.0,1.0,1.0,0.0
905,2004,"DUVAL, STANWOOD R., JR.",7.761021270091817e-10,1.0,1.0,0.0,1.0,0.0,0.0
2229,2004,"MILLS, RICHARD H.",0.056589506566524506,0.23333334922790527,1.0,0.0,0.0,1.0,1.0
1687,2006,"KATZ, DAVID A.",-0.027407405897974968,-2.696078300476074,1.0,0.0,1.0,0.0,0.0
1621,2009,"JONES, JAMES P.",0.04244299605488777,0.16791987419128418,1.0,0.0,1.0,1.0,1.0
451,2009,"CARDONE, KATHLEEN",-0.056656427681446075,-0.21129333972930908,0.0,0.0,0.0,1.0,0.0
1887,2009,"LENARD, JOAN A.",0.04566854611039162,1.0666667222976685,0.0,0.0,1.0,0.0,0.0
325,2008,"BRODY, ANITA B.",-0.1291140615940094,0.8333332538604736,0.0,0.0,0.0,0.0,0.0
1683,2007,"KATZ, DAVID A.",0.1178274154663086,1.125,1.0,0.0,1.0,0.0,0.0
2022,2007,"MARTIN, BEVERLY B.",0.08848674595355988,-0.880000114440918,0.0,0.0,1.0,1.0,0.0
885,2011,"DOWNES, WILLIAM F.",0.03273583576083183,-0.4333333969116211,1.0,0.0,1.0,1.0,0.0
913,2009,"ECONOMUS, PETER C.",0.13895535469055176,0.3333333730697632,1.0,0.0,1.0,1.0,0.0
38,2003,"ALBRITTON, WILLIAM H., III",-0.00328881130553782,1.25,1.0,0.0,0.0,1.0,1.0
664,2009,"CORRIGAN, TIMOTHY J.",0.22819718718528748,0.28947365283966064,1.0,0.0,0.0,1.0,0.0
2268,2005,"MOODY, JAMES T.",0.2594866156578064,0.07142853736877441,1.0,0.0,0.0,0.0,1.0
1410,2007,"HERRERA, JUDITH C.",7.619911923661959e-10,-1.7727272510528564,0.0,0.0,0.0,1.0,0.0
2446,2005,"PARKER, JAMES A.",-0.19070470333099365,0.3999999761581421,1.0,0.0,0.0,1.0,1.0
3308,2007,"VARLAN, THOMAS A.",0.03569371625781059,-1.9871793985366821,1.0,0.0,0.0,0.0,0.0
1130,2009,"GARCIA, ORLANDO L.",0.1117810606956482,0.5263158082962036,1.0,0.0,1.0,0.0,0.0
2632,2010,"ROBERTS, VICTORIA A.",-3.3866276449856514e-10,0.7272727489471436,0.0,1.0,1.0,1.0,0.0
455,2009,"CARNEY, CORMAC J.",0.014892526902258396,-0.5,1.0,0.0,0.0,0.0,0.0
3162,2009,"TAURO, JOSEPH L.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
994,2007,"FAWSETT, PATRICIA C.",0.007319896947592497,0.18067216873168945,0.0,0.0,0.0,1.0,1.0
1357,2008,"HANEN, ANDREW S.",0.11335211992263794,-0.2433154582977295,1.0,0.0,0.0,1.0,0.0
1814,2010,"KUGLER, ROBERT B.",0.19522570073604584,0.0,1.0,0.0,0.0,1.0,0.0
2146,2006,"MCLAUGHLIN, SEAN J.",0.08313256502151489,0.11538457870483398,1.0,0.0,1.0,0.0,0.0
2589,2005,"READE, LINDA R.",0.0723777785897255,0.173170804977417,0.0,0.0,0.0,1.0,0.0
917,2011,"EDMUNDS, NANCY G.",0.10258480906486511,0.6315789222717285,0.0,0.0,0.0,1.0,0.0
1851,2009,"LARSON, STEPHEN G.",0.09977652132511139,-0.07017552852630615,1.0,0.0,0.0,1.0,0.0
2631,2006,"ROBERTS, VICTORIA A.",-0.004800805822014809,0.42105257511138916,0.0,1.0,1.0,1.0,0.0
3408,2009,"WHALEY, ROBERT H.",-0.004919237457215786,-0.6296296119689941,1.0,0.0,1.0,1.0,0.0
88,2009,"ARCARA, RICHARD J.",0.04998978227376938,-0.4482758045196533,1.0,0.0,0.0,1.0,0.0
2402,2003,"O'KELLEY, WILLIAM C.",0.045719876885414124,1.4375,1.0,0.0,0.0,0.0,1.0
276,2003,"BOYLE, TERRENCE W.",0.03570213168859482,0.7142857313156128,1.0,0.0,0.0,0.0,0.0
2119,2010,"MCKINLEY, JOSEPH H., JR.",-0.03371661528944969,-0.8648648262023926,1.0,0.0,1.0,0.0,1.0
1820,2007,"KUGLER, ROBERT B.",-8.278422947149977e-10,0.7222222089767456,1.0,0.0,0.0,1.0,0.0
2914,2010,"SIMON, PHILIP P.",0.02628875896334648,-1.2999999523162842,1.0,0.0,0.0,1.0,0.0
2948,2003,"SKRETNY, WILLIAM M.",0.0,0.0,1.0,0.0,0.0,0.0,0.0
1317,2007,"HADDON, SAM E.",0.11790988594293594,-0.0014183521270751953,1.0,0.0,0.0,1.0,0.0
1354,2004,"HANEN, ANDREW S.",-0.039720386266708374,0.07843136787414551,1.0,0.0,0.0,1.0,0.0
2735,2004,"SAM, DAVID",0.1317499876022339,0.20000004768371582,1.0,0.0,0.0,0.0,1.0
1988,2004,"MANNING, BLANCHE M.",0.030684877187013626,-0.04545450210571289,0.0,1.0,1.0,0.0,0.0
1783,2005,"KOSIK, EDWIN M.",0.1258082091808319,0.307692289352417,1.0,0.0,0.0,1.0,0.0
1274,2008,"GRIESBACH, WILLIAM C.",-0.05368757247924805,-0.4512195587158203,1.0,0.0,0.0,1.0,0.0
433,2005,"CAMPBELL, TENA",0.11083386838436127,0.2799999713897705,0.0,0.0,1.0,1.0,0.0
628,2009,"CONWAY, JOHN E.",0.09542179107666016,-0.7837837934494019,1.0,0.0,0.0,1.0,1.0
477,2005,"CASELLAS, SALVADOR E.",-0.013194404542446136,0.31578946113586426,1.0,0.0,1.0,0.0,0.0
622,2009,"CONNER, CHRISTOPHER C.",0.020000003278255463,-0.21705424785614014,1.0,0.0,0.0,1.0,0.0
1064,2003,"FRANK, DONOVAN W.",0.0,-0.75,1.0,0.0,1.0,0.0,1.0
845,2008,"DONALD, BERNICE B.",0.05054613947868347,0.27941179275512695,0.0,1.0,1.0,0.0,1.0
2901,2011,"SHUBB, WILLIAM B.",0.11112575232982635,-0.6818181276321411,1.0,0.0,0.0,1.0,1.0
962,2007,"EVANS, ORINDA D.",-0.07567296177148819,0.7916666269302368,0.0,0.0,1.0,0.0,1.0
214,2007,"BLACK, BRUCE D.",0.015664538368582726,-1.1333332061767578,1.0,0.0,1.0,0.0,1.0
1922,2007,"LINDBERG, GEORGE W.",0.32579195499420166,-1.0,1.0,0.0,0.0,0.0,1.0
1373,2009,"HEARTFIELD, THAD",0.10065499693155289,-0.16865074634552002,1.0,0.0,1.0,1.0,0.0
595,2003,"COLLIER, CURTIS L.",-0.037688467651605606,0.32352936267852783,1.0,1.0,1.0,1.0,1.0
1968,2007,"MAGNUSON, PAUL A.",-0.07437272369861603,0.9761905670166016,1.0,0.0,0.0,0.0,1.0
1143,2005,"GAUGHAN, PATRICIA A.",0.07276447862386703,-0.17857146263122559,0.0,0.0,1.0,1.0,0.0
3322,2007,"VINING, ROBERT L., JR.",0.04395197704434395,0.6666666269302368,1.0,0.0,1.0,1.0,1.0
2137,2004,"MCLAUGHLIN, MARY A.",0.06734719127416611,1.1500000953674316,0.0,0.0,1.0,1.0,0.0
2447,2007,"PAULEY, WILLIAM H., III",0.08353079110383987,-1.6956522464752197,1.0,0.0,1.0,1.0,1.0
899,2008,"DUGGAN, PATRICK J.",1.7193647616764451e-09,0.4615384340286255,1.0,0.0,0.0,1.0,0.0
292,2011,"BREYER, CHARLES R.",-4.656612873077393e-10,0.5,1.0,0.0,1.0,1.0,0.0
28,2009,"AIKEN, ANN L.",0.022119343280792236,0.29629623889923096,0.0,0.0,1.0,0.0,0.0
1203,2006,"GLEESON, JOHN",0.06831277161836624,0.23076927661895752,1.0,0.0,1.0,1.0,0.0
2709,2004,"RUFE, CYNTHIA M.",-0.010580831207334995,0.595238208770752,0.0,0.0,0.0,1.0,0.0
3142,2003,"TAGLE, HILDA G.",0.0023916391655802727,-0.8181818723678589,0.0,0.0,1.0,0.0,1.0
1611,2007,"JONES, BARBARA S.",-5.238689482212067e-10,0.8461538553237915,0.0,0.0,1.0,1.0,0.0
1830,2007,"LANCASTER, GARY L.",0.17887786030769348,0.06666672229766846,1.0,1.0,1.0,0.0,1.0
2613,2010,"REEVES, DANNY C.",0.09297993779182434,0.27586209774017334,1.0,0.0,0.0,0.0,0.0
3286,2010,"UNDERHILL, STEFAN R.",0.03474115952849388,0.2777777910232544,1.0,0.0,1.0,1.0,0.0
400,2008,"BUTLER, CHARLES R., JR.",0.010550461709499359,0.0,1.0,0.0,0.0,1.0,1.0
348,2010,"BUCKLEW, SUSAN C.",0.08465640991926193,-0.585365891456604,0.0,0.0,1.0,0.0,1.0
1109,2004,"GADOLA, PAUL V.",0.04481380060315132,0.7619047164916992,1.0,0.0,0.0,0.0,0.0
554,2006,"CLEVERT, CHARLES N., JR.",-0.012147489935159683,-0.3809523582458496,1.0,1.0,1.0,1.0,1.0
1828,2010,"LAMBERTH, ROYCE C.",0.0,0.5,1.0,0.0,0.0,0.0,1.0
359,2005,"BULLOCK, FRANK W., JR.",0.038851670920848846,0.13409090042114258,1.0,0.0,0.0,0.0,1.0
2120,2006,"MCKINLEY, JOSEPH H., JR.",0.0030208276584744453,0.20512819290161133,1.0,0.0,1.0,0.0,1.0
1684,2003,"KATZ, DAVID A.",0.06111110746860504,19.5,1.0,0.0,1.0,0.0,0.0
1878,2008,"LAZZARA, RICHARD A.",-1.4420478144927529e-09,0.7999999523162842,1.0,0.0,1.0,1.0,0.0
2952,2005,"SLEET, GREGORY M.",0.017796874046325684,0.0,1.0,1.0,1.0,1.0,0.0
531,2010,"CHESLER, STANLEY R.",-0.025936804711818695,0.06666672229766846,1.0,0.0,0.0,1.0,0.0
180,2008,"BENITEZ, ROGER T.",0.055486686527729034,0.9318181276321411,1.0,0.0,0.0,0.0,0.0
184,2005,"BENITEZ, ROGER T.",-0.020833322778344154,-0.15909087657928467,1.0,0.0,0.0,0.0,0.0
1240,2006,"GOTTSCHALL, JOAN B.",-0.01594550907611847,0.022988557815551758,0.0,0.0,1.0,0.0,1.0
3005,2005,"SPARKS, SAM",-0.28354912996292114,0.3999999761581421,1.0,0.0,0.0,1.0,1.0
3086,2007,"STENGEL, LAWRENCE F.",0.02664765529334545,-43.75,1.0,0.0,0.0,1.0,0.0
1682,2009,"KARAS, KENNETH M.",0.02142449840903282,3.230769157409668,1.0,0.0,0.0,1.0,0.0
731,2004,"DAVIDSON, GLEN H.",0.012435298413038254,0.11111116409301758,1.0,0.0,0.0,0.0,1.0
2740,2008,"SAND, LEONARD B.",7.450580707946131e-10,0.20000004768371582,1.0,0.0,1.0,1.0,0.0
2879,2003,"SHEA, EDWARD F.",0.17706571519374847,-0.2820512056350708,1.0,0.0,1.0,0.0,0.0
446,2010,"CARDONE, KATHLEEN",0.029135340824723244,-0.29361701011657715,0.0,0.0,0.0,1.0,0.0
2707,2007,"RUFE, CYNTHIA M.",0.04571143910288811,1.5555553436279297,0.0,0.0,0.0,1.0,0.0
3042,2011,"STAMP, FREDERICK P., JR.",4.03573130469681e-09,-0.5,1.0,0.0,0.0,1.0,1.0
2461,2011,"PEREZ-GIMENEZ, JUAN M.",0.023181186988949776,-4.0,1.0,0.0,1.0,1.0,0.0
2748,2011,"SARGUS, EDMUND A., JR.",-0.04239654913544655,0.16666662693023682,1.0,0.0,1.0,1.0,0.0
2537,2005,"PREGERSON, DEAN D.",0.16246432065963745,-2.566666841506958,1.0,0.0,1.0,0.0,0.0
1397,2004,"HERLONG, HENRY M., JR.",0.08600260317325592,0.45714282989501953,1.0,0.0,0.0,1.0,1.0
1713,2007,"KESSLER, GLADYS",0.1808086335659027,0.041666626930236816,0.0,0.0,1.0,1.0,0.0
12,2005,"ADELMAN, LYNN S.",0.11035475879907608,0.08928573131561279,1.0,0.0,1.0,0.0,0.0
999,2006,"FEIKENS, JOHN",0.2909091114997864,-2.545454502105713,1.0,0.0,0.0,0.0,1.0
2630,2007,"ROBERTS, VICTORIA A.",0.18704891204833984,-1.5714285373687744,0.0,1.0,1.0,1.0,0.0
2377,2010,"NORTON, DAVID C.",0.02736196294426918,0.29166674613952637,1.0,0.0,0.0,1.0,1.0
763,2003,"DAVIS, MICHAEL J.",-4.257474817137563e-09,0.5,1.0,1.0,1.0,1.0,1.0
2928,2007,"SINGAL, GEORGE Z.",0.03539934754371643,-5.487179279327393,1.0,0.0,1.0,1.0,0.0
2302,2004,"MORENO, FEDERICO A.",0.024123143404722214,-0.9473683834075928,1.0,0.0,0.0,0.0,0.0
3553,2008,"ZAGEL, JAMES B.",0.07642941921949387,1.8055555820465088,1.0,0.0,0.0,0.0,0.0
3033,2006,"STAGG, THOMAS E., JR.",0.019319048151373863,-0.11904764175415039,1.0,0.0,0.0,0.0,1.0
3582,2009,"ZLOCH, WILLIAM J.",0.11213786154985428,-0.6122449636459351,1.0,0.0,0.0,0.0,0.0
1534,2010,"HUFF, MARILYN L.",-0.1043836697936058,-0.25,0.0,0.0,0.0,1.0,1.0
2741,2006,"SAND, LEONARD B.",-5.9604645663569045e-09,-0.7999999523162842,1.0,0.0,1.0,1.0,0.0
2552,2006,"PRO, PHILIP M.",-0.02418155036866665,0.375,1.0,0.0,0.0,1.0,1.0
834,2011,"DLOTT, SUSAN J.",0.0312187522649765,0.20000004768371582,0.0,0.0,1.0,1.0,0.0
868,2009,"DOUMAR, ROBERT G.",0.1095014289021492,1.0476189851760864,1.0,0.0,0.0,0.0,0.0
1099,2011,"FULLER, MARK E.",-0.011956710368394852,-0.0076923370361328125,1.0,0.0,0.0,0.0,0.0
3448,2005,"WILHOIT, HENRY R., JR.",0.0,-0.16666662693023682,1.0,0.0,0.0,1.0,1.0
226,2011,"BLACKBURN, ROBERT E.",0.008510954678058624,-1.6944444179534912,1.0,0.0,0.0,1.0,0.0
1105,2006,"FULLER, MARK E.",-0.09178046882152557,0.78125,1.0,0.0,0.0,0.0,0.0
2257,2004,"MOODY, JAMES M.",0.08300352096557617,0.28125,1.0,0.0,1.0,1.0,1.0
1588,2010,"JAMES, ROBERT G.",0.0057142870500683784,-0.16666662693023682,1.0,0.0,1.0,0.0,0.0
548,2005,"CLEVERT, CHARLES N., JR.",-0.039208006113767624,0.625,1.0,1.0,1.0,1.0,1.0
1161,2005,"GERSHON, NINA",0.012380281463265419,-0.3333333730697632,0.0,0.0,1.0,0.0,0.0
783,2010,"DAWSON, ROBERT T.",-0.03311485797166824,-0.10060977935791016,1.0,0.0,1.0,0.0,1.0
2427,2008,"PANNELL, CHARLES A., JR.",-0.018160613253712654,-7.421568393707275,1.0,0.0,1.0,1.0,1.0
3403,2007,"WEINSTEIN, JACK B.",0.02720225788652897,0.7692307233810425,1.0,0.0,1.0,1.0,0.0
3430,2003,"WHITE, JEFFREY S.",0.02499999850988388,0.0,1.0,0.0,0.0,0.0,0.0
908,2009,"DUVAL, STANWOOD R., JR.",-7.761021686425451e-11,0.5454545021057129,1.0,0.0,1.0,0.0,0.0
1366,2008,"HAYES, WILLIAM Q.",-0.04100020229816437,-0.14285719394683838,1.0,0.0,0.0,0.0,0.0
1929,2008,"LINDSAY, SAM A.",0.36277270317077637,0.8064515590667725,1.0,1.0,1.0,0.0,0.0
2712,2008,"RUSSELL, THOMAS B.",-0.009871305897831917,0.43693697452545166,1.0,0.0,1.0,1.0,1.0
193,2010,"BENNETT, RICHARD D.",0.1812468022108078,0.575757622718811,1.0,0.0,0.0,1.0,0.0
2812,2008,"SCOTT, JEANNE E.",0.008779763244092464,0.6607142686843872,0.0,0.0,1.0,0.0,0.0
1220,2006,"GOLD, ALAN S.",0.09078073501586914,0.476190447807312,1.0,0.0,1.0,1.0,0.0
2937,2004,"SIRAGUSA, CHARLES J.",0.04422147199511528,0.7272727489471436,1.0,0.0,1.0,1.0,0.0
423,2009,"CAMPBELL, DAVID G.",-0.03972489386796951,0.18518519401550293,1.0,0.0,0.0,1.0,0.0
1017,2006,"FILIP, MARK R.",0.036854296922683716,0.1875,1.0,0.0,0.0,1.0,0.0
2604,2004,"REED, EDWARD C., JR.",0.014166668988764286,0.13333332538604736,1.0,0.0,1.0,0.0,1.0
2491,2004,"PISANO, JOEL A.",0.015977906063199043,0.058823585510253906,1.0,0.0,1.0,1.0,0.0
2731,2006,"SACHS, HOWARD F.",-0.07029051333665848,-0.42391300201416016,1.0,0.0,1.0,1.0,0.0
1409,2003,"HERNDON, DAVID R.",-1.596553000915435e-09,2.0,1.0,0.0,1.0,0.0,1.0
491,2005,"CAUTHRON, ROBIN J.",0.17703890800476074,0.375,0.0,0.0,0.0,1.0,1.0
1570,2010,"ISHII, ANTHONY W.",0.01981794647872448,0.17910444736480713,1.0,0.0,1.0,1.0,0.0
2504,2004,"POLOZOLA, FRANK J.",0.06695138663053513,0.75,1.0,0.0,1.0,1.0,0.0
3182,2009,"THOMPSON, ALVIN W.",-0.005836067721247673,0.14285719394683838,1.0,1.0,1.0,0.0,1.0
3152,2006,"TAKASUGI, ROBERT M.",0.03822888806462288,1.7333333492279053,1.0,0.0,0.0,1.0,0.0
16,2003,"AFRICK, LANCE M.",-0.09211264550685883,1.7999999523162842,1.0,0.0,0.0,1.0,0.0
2689,2003,"ROSENBAUM, JAMES M.",0.01904761791229248,0.2857142686843872,1.0,0.0,0.0,1.0,0.0
23,2004,"AIKEN, ANN L.",-0.12855461239814758,0.010416626930236816,0.0,0.0,1.0,0.0,0.0
1940,2008,"LODGE, EDWARD J.",0.03899639472365379,0.15438592433929443,1.0,0.0,0.0,0.0,0.0
2737,2010,"SAM, DAVID",3.311369178859991e-09,0.25,1.0,0.0,0.0,0.0,1.0
1672,2005,"KANE, YVETTE",0.21694861352443695,-0.1833333969116211,0.0,0.0,1.0,0.0,1.0
545,2008,"CLELAND, ROBERT H.",0.08569702506065369,2.4166667461395264,1.0,0.0,0.0,0.0,1.0
727,2005,"DARRAH, JOHN W.",-0.11804944276809692,0.7692307233810425,1.0,0.0,1.0,0.0,0.0
2393,2004,"NUGENT, DONALD C.",0.11866161972284317,0.40909087657928467,1.0,0.0,1.0,1.0,0.0
1345,2008,"HAMILTON, JEAN C.",0.007856597192585468,-0.3779069185256958,0.0,0.0,0.0,1.0,1.0
